636	pg_indexam_has_property	f	16	f	0	2	0	t	s	26 25			
637	pg_index_has_property	f	16	f	0	2	0	t	s	2205 25			
638	pg_index_column_has_property	f	16	f	0	3	0	t	s	2205 23 25			
652	float4	f	700	f	0	1	0	t	i	20			
653	int8	f	20	f	0	1	0	t	i	700			
655	namelt	f	16	f	0	2	0	t	i	19 19			
656	namele	f	16	f	0	2	0	t	i	19 19			
657	namegt	f	16	f	0	2	0	t	i	19 19			
658	namege	f	16	f	0	2	0	t	i	19 19			
659	namene	f	16	f	0	2	0	t	i	19 19			
668	bpchar	f	1042	f	0	3	0	t	i	1042 23 16			
669	varchar	f	1043	f	0	3	0	t	i	1043 23 16			
676	pg_indexam_progress_phasename	f	25	f	0	2	0	t	i	26 20			
677	oidvectorlt	f	16	f	0	2	0	t	i	30 30			
678	oidvectorle	f	16	f	0	2	0	t	i	30 30			
679	oidvectoreq	f	16	f	0	2	0	t	i	30 30			
680	oidvectorge	f	16	f	0	2	0	t	i	30 30			
681	oidvectorgt	f	16	f	0	2	0	t	i	30 30			
683	network	f	650	f	0	1	0	t	i	869			
696	netmask	f	869	f	0	1	0	t	i	869			
697	masklen	f	23	f	0	1	0	t	i	869			
698	broadcast	f	869	f	0	1	0	t	i	869			
699	host	f	25	f	0	1	0	t	i	869			
702	dist_lp	f	701	f	0	2	0	t	i	628 600			
704	dist_ls	f	701	f	0	2	0	t	i	628 601			
710	getpgusername	f	19	f	0	0	0	t	s				
711	family	f	23	f	0	1	0	t	i	869			
714	int2	f	21	f	0	1	0	t	i	20			
715	lo_create	f	26	f	0	1	0	t	v	26			
716	oidlt	f	16	f	0	2	0	t	i	26 26			
717	oidle	f	16	f	0	2	0	t	i	26 26			
720	octet_length	f	23	f	0	1	0	t	i	17			
721	get_byte	f	23	f	0	2	0	t	i	17 23			
722	set_byte	f	17	f	0	3	0	t	i	17 23 23			
723	get_bit	f	23	f	0	2	0	t	i	17 20			
724	set_bit	f	17	f	0	3	0	t	i	17 20 23			
725	dist_pl	f	701	f	0	2	0	t	i	600 628			
727	dist_sl	f	701	f	0	2	0	t	i	601 628			
728	dist_cpoly	f	701	f	0	2	0	t	i	718 604			
729	poly_distance	f	701	f	0	2	0	t	i	604 604			
730	text	f	25	f	0	1	0	t	i	869			
740	text_lt	f	16	f	0	2	0	t	i	25 25			
741	text_le	f	16	f	0	2	0	t	i	25 25			
742	text_gt	f	16	f	0	2	0	t	i	25 25			
743	text_ge	f	16	f	0	2	0	t	i	25 25			
744	array_eq	f	16	f	0	2	0	t	i	2277 2277			
745	current_user	f	19	f	0	0	0	t	s				
746	session_user	f	19	f	0	0	0	t	s				
747	array_dims	f	25	f	0	1	0	t	i	2277			
748	array_ndims	f	23	f	0	1	0	t	i	2277			
749	overlay	f	17	f	0	4	0	t	i	17 17 23 23			
750	array_in	f	2277	f	0	3	0	t	s	2275 26 23			
751	array_out	f	2275	f	0	1	0	t	s	2277			
752	overlay	f	17	f	0	3	0	t	i	17 17 23			
753	trunc	f	829	f	0	1	0	t	i	829			
754	int8	f	20	f	0	1	0	t	i	21			
764	lo_import	f	26	f	0	1	0	t	v	25			
765	lo_export	f	23	f	0	2	0	t	v	26 25			
766	int4inc	f	23	f	0	1	0	t	i	23			
767	lo_import	f	26	f	0	2	0	t	v	25 26			
768	int4larger	f	23	f	0	2	0	t	i	23 23			
769	int4smaller	f	23	f	0	2	0	t	i	23 23			
