3911	_tstzrange	b	A	f	-1	f	3910	0	0	0	-1	pg_catalog
3912	daterange	r	R	f	-1	f	0	3913	0	0	-1	pg_catalog
3913	_daterange	b	A	f	-1	f	3912	0	0	0	-1	pg_catalog
3926	int8range	r	R	f	-1	f	0	3927	0	0	-1	pg_catalog
3927	_int8range	b	A	f	-1	f	3926	0	0	0	-1	pg_catalog
4066	pg_shseclabel	c	C	f	-1	f	0	10093	3592	0	-1	pg_catalog
4072	jsonpath	b	U	f	-1	f	0	4073	0	0	-1	pg_catalog
4073	_jsonpath	b	A	f	-1	f	4072	0	0	0	-1	pg_catalog
4089	regnamespace	b	N	f	4	t	0	4090	0	0	-1	pg_catalog
4090	_regnamespace	b	A	f	-1	f	4089	0	0	0	-1	pg_catalog
4096	regrole	b	N	f	4	t	0	4097	0	0	-1	pg_catalog
4097	_regrole	b	A	f	-1	f	4096	0	0	0	-1	pg_catalog
4191	regcollation	b	N	f	4	t	0	4192	0	0	-1	pg_catalog
4192	_regcollation	b	A	f	-1	f	4191	0	0	0	-1	pg_catalog
4451	int4multirange	m	R	f	-1	f	0	6150	0	0	-1	pg_catalog
4532	nummultirange	m	R	f	-1	f	0	6151	0	0	-1	pg_catalog
4533	tsmultirange	m	R	f	-1	f	0	6152	0	0	-1	pg_catalog
4534	tstzmultirange	m	R	f	-1	f	0	6153	0	0	-1	pg_catalog
4535	datemultirange	m	R	f	-1	f	0	6155	0	0	-1	pg_catalog
4536	int8multirange	m	R	f	-1	f	0	6157	0	0	-1	pg_catalog
4537	anymultirange	p	P	f	-1	f	0	0	0	0	-1	pg_catalog
4538	anycompatiblemultirange	p	P	f	-1	f	0	0	0	0	-1	pg_catalog
4600	pg_brin_bloom_summary	b	Z	f	-1	f	0	0	0	0	-1	pg_catalog
4601	pg_brin_minmax_multi_summary	b	Z	f	-1	f	0	0	0	0	-1	pg_catalog
5017	pg_mcv_list	b	Z	f	-1	f	0	0	0	0	-1	pg_catalog
5038	pg_snapshot	b	U	f	-1	f	0	5039	0	0	-1	pg_catalog
5039	_pg_snapshot	b	A	f	-1	f	5038	0	0	0	-1	pg_catalog
5069	xid8	b	U	f	8	t	0	271	0	0	-1	pg_catalog
5077	anycompatible	p	P	f	4	t	0	0	0	0	-1	pg_catalog
5078	anycompatiblearray	p	P	f	-1	f	0	0	0	0	-1	pg_catalog
5079	anycompatiblenonarray	p	P	f	4	t	0	0	0	0	-1	pg_catalog
5080	anycompatiblerange	p	P	f	-1	f	0	0	0	0	-1	pg_catalog
6101	pg_subscription	c	C	f	-1	f	0	10112	6100	0	-1	pg_catalog
6150	_int4multirange	b	A	f	-1	f	4451	0	0	0	-1	pg_catalog
6151	_nummultirange	b	A	f	-1	f	4532	0	0	0	-1	pg_catalog
6152	_tsmultirange	b	A	f	-1	f	4533	0	0	0	-1	pg_catalog
6153	_tstzmultirange	b	A	f	-1	f	4534	0	0	0	-1	pg_catalog
6155	_datemultirange	b	A	f	-1	f	4535	0	0	0	-1	pg_catalog
6157	_int8multirange	b	A	f	-1	f	4536	0	0	0	-1	pg_catalog
10000	_pg_attrdef	b	A	f	-1	f	10001	0	0	0	-1	pg_catalog
10001	pg_attrdef	c	C	f	-1	f	0	10000	2604	0	-1	pg_catalog
10002	_pg_constraint	b	A	f	-1	f	10003	0	0	0	-1	pg_catalog
10003	pg_constraint	c	C	f	-1	f	0	10002	2606	0	-1	pg_catalog
10004	_pg_inherits	b	A	f	-1	f	10005	0	0	0	-1	pg_catalog
10005	pg_inherits	c	C	f	-1	f	0	10004	2611	0	-1	pg_catalog
10006	_pg_index	b	A	f	-1	f	10007	0	0	0	-1	pg_catalog
10007	pg_index	c	C	f	-1	f	0	10006	2610	0	-1	pg_catalog
10008	_pg_operator	b	A	f	-1	f	10009	0	0	0	-1	pg_catalog
10009	pg_operator	c	C	f	-1	f	0	10008	2617	0	-1	pg_catalog
10010	_pg_opfamily	b	A	f	-1	f	10011	0	0	0	-1	pg_catalog
10011	pg_opfamily	c	C	f	-1	f	0	10010	2753	0	-1	pg_catalog
10012	_pg_opclass	b	A	f	-1	f	10013	0	0	0	-1	pg_catalog
10013	pg_opclass	c	C	f	-1	f	0	10012	2616	0	-1	pg_catalog
10014	_pg_am	b	A	f	-1	f	10015	0	0	0	-1	pg_catalog
