1261	pg_auth_members	r	pg_catalog	2	roleid	26	-1	t
1261	pg_auth_members	r	pg_catalog	3	member	26	-1	t
1261	pg_auth_members	r	pg_catalog	4	grantor	26	-1	t
1261	pg_auth_members	r	pg_catalog	5	admin_option	16	-1	t
1261	pg_auth_members	r	pg_catalog	6	inherit_option	16	-1	t
1261	pg_auth_members	r	pg_catalog	7	set_option	16	-1	t
1262	pg_database	r	pg_catalog	1	oid	26	-1	t
1262	pg_database	r	pg_catalog	2	datname	19	-1	t
1262	pg_database	r	pg_catalog	3	datdba	26	-1	t
1262	pg_database	r	pg_catalog	4	encoding	23	-1	t
1262	pg_database	r	pg_catalog	5	datlocprovider	18	-1	t
1262	pg_database	r	pg_catalog	6	datistemplate	16	-1	t
1262	pg_database	r	pg_catalog	7	datallowconn	16	-1	t
1262	pg_database	r	pg_catalog	8	dathasloginevt	16	-1	t
1262	pg_database	r	pg_catalog	9	datconnlimit	23	-1	t
1262	pg_database	r	pg_catalog	10	datfrozenxid	28	-1	t
1262	pg_database	r	pg_catalog	11	datminmxid	28	-1	t
1262	pg_database	r	pg_catalog	12	dattablespace	26	-1	t
1262	pg_database	r	pg_catalog	13	datcollate	25	-1	t
1262	pg_database	r	pg_catalog	14	datctype	25	-1	t
1262	pg_database	r	pg_catalog	15	datlocale	25	-1	f
1262	pg_database	r	pg_catalog	16	daticurules	25	-1	f
1262	pg_database	r	pg_catalog	17	datcollversion	25	-1	f
1262	pg_database	r	pg_catalog	18	datacl	1034	-1	f
1417	pg_foreign_server	r	pg_catalog	1	oid	26	-1	t
1417	pg_foreign_server	r	pg_catalog	2	srvname	19	-1	t
1417	pg_foreign_server	r	pg_catalog	3	srvowner	26	-1	t
1417	pg_foreign_server	r	pg_catalog	4	srvfdw	26	-1	t
1417	pg_foreign_server	r	pg_catalog	5	srvtype	25	-1	f
1417	pg_foreign_server	r	pg_catalog	6	srvversion	25	-1	f
1417	pg_foreign_server	r	pg_catalog	7	srvacl	1034	-1	f
1417	pg_foreign_server	r	pg_catalog	8	srvoptions	1009	-1	f
1418	pg_user_mapping	r	pg_catalog	1	oid	26	-1	t
1418	pg_user_mapping	r	pg_catalog	2	umuser	26	-1	t
1418	pg_user_mapping	r	pg_catalog	3	umserver	26	-1	t
1418	pg_user_mapping	r	pg_catalog	4	umoptions	1009	-1	f
2224	pg_sequence	r	pg_catalog	1	seqrelid	26	-1	t
2224	pg_sequence	r	pg_catalog	2	seqtypid	26	-1	t
2224	pg_sequence	r	pg_catalog	3	seqstart	20	-1	t
2224	pg_sequence	r	pg_catalog	4	seqincrement	20	-1	t
2224	pg_sequence	r	pg_catalog	5	seqmax	20	-1	t
2224	pg_sequence	r	pg_catalog	6	seqmin	20	-1	t
2224	pg_sequence	r	pg_catalog	7	seqcache	20	-1	t
2224	pg_sequence	r	pg_catalog	8	seqcycle	16	-1	t
2328	pg_foreign_data_wrapper	r	pg_catalog	1	oid	26	-1	t
2328	pg_foreign_data_wrapper	r	pg_catalog	2	fdwname	19	-1	t
2328	pg_foreign_data_wrapper	r	pg_catalog	3	fdwowner	26	-1	t
2328	pg_foreign_data_wrapper	r	pg_catalog	4	fdwhandler	26	-1	t
