186	box_same	f	16	f	0	2	0	t	i	603 603				pg_catalog
187	box_contain	f	16	f	0	2	0	t	i	603 603				pg_catalog
188	box_left	f	16	f	0	2	0	t	i	603 603				pg_catalog
189	box_overleft	f	16	f	0	2	0	t	i	603 603				pg_catalog
190	box_overright	f	16	f	0	2	0	t	i	603 603				pg_catalog
191	box_right	f	16	f	0	2	0	t	i	603 603				pg_catalog
192	box_contained	f	16	f	0	2	0	t	i	603 603				pg_catalog
193	box_contain_pt	f	16	f	0	2	0	t	i	603 600				pg_catalog
195	pg_node_tree_in	f	194	f	0	1	0	t	i	2275				pg_catalog
196	pg_node_tree_out	f	2275	f	0	1	0	t	i	194				pg_catalog
197	pg_node_tree_recv	f	194	f	0	1	0	t	s	2281				pg_catalog
198	pg_node_tree_send	f	17	f	0	1	0	t	s	194				pg_catalog
200	float4in	f	700	f	0	1	0	t	i	2275				pg_catalog
201	float4out	f	2275	f	0	1	0	t	i	700				pg_catalog
202	float4mul	f	700	f	0	2	0	t	i	700 700				pg_catalog
203	float4div	f	700	f	0	2	0	t	i	700 700				pg_catalog
204	float4pl	f	700	f	0	2	0	t	i	700 700				pg_catalog
205	float4mi	f	700	f	0	2	0	t	i	700 700				pg_catalog
206	float4um	f	700	f	0	1	0	t	i	700				pg_catalog
207	float4abs	f	700	f	0	1	0	t	i	700				pg_catalog
208	float4_accum	f	1022	f	0	2	0	t	i	1022 700				pg_catalog
209	float4larger	f	700	f	0	2	0	t	i	700 700				pg_catalog
211	float4smaller	f	700	f	0	2	0	t	i	700 700				pg_catalog
212	int4um	f	23	f	0	1	0	t	i	23				pg_catalog
213	int2um	f	21	f	0	1	0	t	i	21				pg_catalog
214	float8in	f	701	f	0	1	0	t	i	2275				pg_catalog
215	float8out	f	2275	f	0	1	0	t	i	701				pg_catalog
216	float8mul	f	701	f	0	2	0	t	i	701 701				pg_catalog
217	float8div	f	701	f	0	2	0	t	i	701 701				pg_catalog
218	float8pl	f	701	f	0	2	0	t	i	701 701				pg_catalog
219	float8mi	f	701	f	0	2	0	t	i	701 701				pg_catalog
220	float8um	f	701	f	0	1	0	t	i	701				pg_catalog
221	float8abs	f	701	f	0	1	0	t	i	701				pg_catalog
222	float8_accum	f	1022	f	0	2	0	t	i	1022 701				pg_catalog
223	float8larger	f	701	f	0	2	0	t	i	701 701				pg_catalog
224	float8smaller	f	701	f	0	2	0	t	i	701 701				pg_catalog
225	lseg_center	f	600	f	0	1	0	t	i	601				pg_catalog
227	poly_center	f	600	f	0	1	0	t	i	604				pg_catalog
228	dround	f	701	f	0	1	0	t	i	701				pg_catalog
229	dtrunc	f	701	f	0	1	0	t	i	701				pg_catalog
230	dsqrt	f	701	f	0	1	0	t	i	701				pg_catalog
231	dcbrt	f	701	f	0	1	0	t	i	701				pg_catalog
